rider,horse,time,distance,gait,speed,length,max_height,hand,lateral_balance,longitudinal_balance,jump_id
Aminda Ingulfson,Joystick,356.19000000000005,3128.4499999999994,canter,304,2.64,0.1,R,7.9,-2.8,NA
Aminda Ingulfson,Joystick,357.1291304347826,3133.129999999999,Jump,299,4.68,1.49,NA,2.96,NA,18b
Aminda Ingulfson,Joystick,357.20000000000005,3133.4699999999993,canter,290,0.34,0.03,R,8.3,-23.9,NA
Aminda Ingulfson,Joystick,357.62,3136.109999999999,canter,377,2.64,0.05,R,7.8,-5.4,NA
Aminda Ingulfson,Joystick,358.1,3139.1799999999994,canter,383,3.07,0.05,R,9.9,-0.4,NA
Aminda Ingulfson,Joystick,358.57000000000005,3142.3199999999993,canter,401,3.14,0.05,R,6.3,1.3,NA
Aminda Ingulfson,Joystick,359.05000000000007,3145.3899999999994,canter,384,3.07,0.04,R,3.3,4.6,NA
Aminda Ingulfson,Joystick,360.11927374301683,3151.7699999999995,Jump,358,6.38,1.8,NA,-1.17,NA,18c
Aminda Ingulfson,Joystick,360.27,3152.6999999999994,canter,370,0.93,0.1,L,-7.9,-18.7,NA
Aminda Ingulfson,Joystick,361.0400000000001,3158.109999999999,canter,422,5.41,0.08,S,6.7,11.4,NA
Aminda Ingulfson,Joystick,361.93000000000006,3165.789999999999,canter,518,7.68,0.08,R,9.9,6.5,NA
Aminda Ingulfson,Joystick,362.47,3170.629999999999,canter,538,4.84,0.04,R,7.8,6.2,NA
Aminda Ingulfson,Joystick,362.97,3175.249999999999,canter,554,4.62,0.07,R,7,6.8,NA
Aminda Ingulfson,Joystick,363.43000000000006,3178.959999999999,canter,485,3.71,0.08,S,2.1,8.5,NA
Aminda Ingulfson,Joystick,364.15,3184.039999999999,canter,423,5.08,0.13,S,-0.5,3.6,NA
Aminda Ingulfson,Joystick,364.5400000000001,3186.539999999999,canter,384,2.5,0.03,S,-2.3,3.6,NA
Aminda Ingulfson,Joystick,365.06000000000006,3189.679999999999,canter,362,3.14,0.1,S,0.5,6.5,NA
Aminda Ingulfson,Joystick,366.07000000000005,3196.509999999999,canter,406,6.83,0.08,S,0.6,7.2,NA
Aminda Ingulfson,Joystick,366.62,3200.519999999999,canter,437,4.01,0.05,S,3.4,8.5,NA
Aminda Ingulfson,Joystick,367.13,3204.3399999999992,canter,449,3.82,0.05,R,3.4,8.1,NA
Aminda Ingulfson,Joystick,367.65,3207.8399999999992,canter,404,3.5,0.05,S,-0.4,10.2,NA
Aminda Ingulfson,Joystick,368.18000000000006,3211.559999999999,canter,421,3.72,0.06,R,1.2,9.4,NA
Aminda Ingulfson,Joystick,368.69000000000005,3215.5899999999992,canter,474,4.03,0.05,S,1.1,7.5,NA
Aminda Ingulfson,Joystick,369.21000000000004,3219.789999999999,canter,485,4.2,0.05,S,0.8,6.1,NA
Aminda Ingulfson,Joystick,369.70000000000005,3223.849999999999,canter,498,4.06,0.04,R,2.9,6.1,NA
Aminda Ingulfson,Joystick,370.24,3227.969999999999,canter,458,4.12,0.06,S,1.5,3.8,NA
Aminda Ingulfson,Joystick,370.7800000000001,3232.139999999999,canter,463,4.17,0.08,S,-1.4,2.6,NA
Aminda Ingulfson,Joystick,371.2900000000001,3235.839999999999,canter,435,3.7,0.09,S,-0.8,0.5,NA
Aminda Ingulfson,Joystick,371.85,3239.969999999999,canter,443,4.13,0.1,S,-1.6,-2.5,NA
Aminda Ingulfson,Joystick,372.45000000000005,3243.839999999999,canter,387,3.87,0.12,L,-5.9,-5.1,NA
Aminda Ingulfson,Joystick,372.99,3246.9399999999987,canter,344,3.1,0.13,L,-4.6,-7.4,NA
Aminda Ingulfson,Joystick,373.5400000000001,3250.3799999999987,canter,376,3.44,0.13,S,0.7,-8.4,NA
Aminda Ingulfson,Joystick,374.08000000000004,3254.1099999999988,canter,414,3.73,0.14,S,2.9,-8.5,NA
Aminda Ingulfson,Joystick,374.58000000000004,3257.6899999999987,canter,430,3.58,0.13,S,3.3,-8.6,NA
Aminda Ingulfson,Joystick,375.12,3261.839999999999,canter,461,4.15,0.15,S,7.7,-8.4,NA
Aminda Ingulfson,Joystick,375.6700000000001,3266.569999999999,canter,516,4.73,0.17,R,8,-7.5,NA
Aminda Ingulfson,Joystick,376.21000000000004,3271.1499999999987,canter,509,4.58,0.17,S,5.5,-6.1,NA
Aminda Ingulfson,Joystick,376.77,3276.2699999999986,canter,548,5.12,0.2,S,9,-7.1,NA
Aminda Ingulfson,Joystick,377.33000000000004,3281.6399999999985,canter,575,5.37,0.18,S,7.3,-7.9,NA
Aminda Ingulfson,Joystick,377.87,3286.5299999999984,canter,544,4.89,0.17,S,3.8,-8.5,NA
Aminda Ingulfson,Joystick,378.44000000000005,3291.4199999999983,canter,514,4.89,0.2,S,1.6,-9.5,NA
Aminda Ingulfson,Joystick,379.0300000000001,3295.8799999999983,canter,454,4.46,0.22,L,-3.6,-9.6,NA
Aminda Ingulfson,Joystick,379.58000000000004,3299.869999999998,canter,435,3.99,0.19,L,-5.6,-11,NA
Aminda Ingulfson,Joystick,380.09000000000003,3303.679999999998,canter,449,3.81,0.13,S,-1.5,-12,NA
Aminda Ingulfson,Joystick,380.64,3307.269999999998,canter,391,3.59,0.18,S,0.1,-9.9,NA
Aminda Ingulfson,Joystick,381.21000000000004,3310.459999999998,canter,336,3.19,0.19,S,-0.8,-8.4,NA
Aminda Ingulfson,Joystick,381.77,3314.019999999998,canter,382,3.56,0.19,S,3.2,-11.2,NA
Aminda Ingulfson,Joystick,382.32000000000005,3318.229999999998,canter,460,4.21,0.19,S,6.8,-11.2,NA
Aminda Ingulfson,Joystick,382.89,3322.579999999998,canter,458,4.35,0.2,R,6.9,-10.5,NA
Aminda Ingulfson,Joystick,383.4200000000001,3326.319999999998,canter,424,3.74,0.17,S,2.9,-11.4,NA
Aminda Ingulfson,Joystick,384.06000000000006,3330.359999999998,canter,379,4.04,0.25,S,-2.2,-10,NA
Aminda Ingulfson,Joystick,384.57000000000005,3333.0799999999977,canter,320,2.72,0.14,S,0,-6.5,NA
Aminda Ingulfson,Joystick,385.13,3336.169999999998,canter,331,3.09,0.19,S,-2.5,-4.9,NA
Aminda Ingulfson,Joystick,385.58000000000004,3338.879999999998,canter,361,2.71,0.12,L,-4,-6.1,NA
Aminda Ingulfson,Joystick,386.1,3341.969999999998,canter,357,3.09,0.14,L,-4.8,-1.6,NA
Aminda Ingulfson,Joystick,386.68000000000006,3345.079999999998,canter,321,3.11,0.18,S,-1.5,1.5,NA
Aminda Ingulfson,Joystick,387.2900000000001,3348.6499999999983,canter,351,3.57,0.21,S,3.8,0.5,NA
Aminda Ingulfson,Joystick,387.88,3352.789999999998,canter,421,4.14,0.23,S,6.4,-5.1,NA
Aminda Ingulfson,Joystick,388.35,3356.1499999999983,canter,429,3.36,0.13,R,5.9,-8.1,NA
Aminda Ingulfson,Joystick,388.89,3359.9399999999982,canter,421,3.79,0.18,R,7.2,-6.3,NA
Aminda Ingulfson,Joystick,389.39,3363.729999999998,canter,455,3.79,0.13,R,10.2,-5.1,NA
Aminda Ingulfson,Joystick,390.0300000000001,3368.039999999998,canter,405,4.31,0.28,R,6.7,-3.1,NA
Aminda Ingulfson,Joystick,390.57000000000005,3371.559999999998,canter,391,3.52,0.27,S,-0.5,-2.9,NA
Aminda Ingulfson,Joystick,391.1600000000001,3375.329999999998,canter,383,3.77,0.21,S,3.1,1.2,NA
Aminda Ingulfson,Joystick,391.69000000000005,3378.8599999999983,canter,399,3.53,0.13,R,5.2,-0.3,NA
Aminda Ingulfson,Joystick,392.25,3382.9499999999985,canter,439,4.09,0.13,R,10.2,3.2,NA
Aminda Ingulfson,Joystick,392.75,3386.6599999999985,canter,445,3.71,0.1,R,11.5,3.2,NA
Aminda Ingulfson,Joystick,393.2900000000001,3390.7599999999984,canter,455,4.1,0.11,R,5,3.5,NA
Aminda Ingulfson,Joystick,393.81000000000006,3394.7699999999986,canter,463,4.01,0.13,R,6.6,10,NA
Aminda Ingulfson,Joystick,394.38,3399.1599999999985,canter,462,4.39,0.12,S,2.1,11.3,NA
Aminda Ingulfson,Joystick,394.96000000000004,3403.3599999999983,canter,435,4.2,0.18,S,-3.6,5.4,NA
Aminda Ingulfson,Joystick,395.5400000000001,3407.2199999999984,canter,400,3.86,0.18,S,-4.2,9.4,NA
Aminda Ingulfson,Joystick,396,3410.4299999999985,canter,418,3.21,0.09,S,-0.2,6.5,NA
Aminda Ingulfson,Joystick,396.63,3414.1299999999983,canter,352,3.7,0.22,S,-3.7,11.1,NA
Aminda Ingulfson,Joystick,397.1600000000001,3416.749999999998,canter,296,2.62,0.12,L,-5.8,7.4,NA
Aminda Ingulfson,Joystick,397.70000000000005,3418.8199999999983,canter,230,2.07,0.12,L,-5.6,2.5,NA
Aminda Ingulfson,Joystick,398.22,3421.0299999999984,canter,255,2.21,0.15,L,-3.9,0.9,NA
Aminda Ingulfson,Joystick,398.65,3422.979999999998,canter,272,1.95,0.1,S,-1.9,0,NA
Aminda Ingulfson,Joystick,399.73190476190473,3428.659999999998,Jump,315,5.68,1.78,NA,9.39,NA,19
Aminda Ingulfson,Joystick,400.02,3430.839999999998,canter,452,2.18,0.01,R,12.1,-0.3,NA
Aminda Ingulfson,Joystick,400.5400000000001,3434.429999999998,canter,414,3.59,0.03,S,2.3,0.6,NA
Aminda Ingulfson,Joystick,401,3437.779999999998,canter,437,3.35,0.06,S,2,-3.9,NA
Aminda Ingulfson,Joystick,401.47,3441.109999999998,canter,425,3.33,0.08,S,2.2,-3.8,NA
Aminda Ingulfson,Joystick,402.01,3445.319999999998,canter,468,4.21,0.1,S,3.9,-0.8,NA
Aminda Ingulfson,Joystick,402.5400000000001,3449.849999999998,canter,513,4.53,0.1,S,7,0.2,NA
Aminda Ingulfson,Joystick,403.0300000000001,3454.699999999998,canter,594,4.85,0.09,S,9.3,-3,NA
Aminda Ingulfson,Joystick,403.6,3460.819999999998,canter,644,6.12,0.18,S,7.1,-1.2,NA
Aminda Ingulfson,Joystick,404.1,3466.399999999998,canter,670,5.58,0.15,S,6.6,-2,NA
Aminda Ingulfson,Joystick,404.64,3472.259999999998,canter,652,5.86,0.16,S,2.2,-4.4,NA
Aminda Ingulfson,Joystick,405.19000000000005,3477.889999999998,canter,614,5.63,0.17,S,-0.3,-4.2,NA
Aminda Ingulfson,Joystick,405.69000000000005,3482.909999999998,canter,603,5.02,0.16,S,1.8,-6.8,NA
Aminda Ingulfson,Joystick,406.21000000000004,3488.099999999998,canter,599,5.19,0.15,S,0.2,-5.7,NA
Aminda Ingulfson,Joystick,406.74,3493.3999999999983,canter,600,5.3,0.17,S,-0.7,-4.3,NA
Aminda Ingulfson,Joystick,407.27,3498.499999999998,canter,577,5.1,0.16,S,1,-1.7,NA
Aminda Ingulfson,Joystick,407.81000000000006,3503.9399999999982,canter,604,5.44,0.18,S,0.9,-2,NA
Aminda Ingulfson,Joystick,408.34000000000003,3509.0499999999984,canter,579,5.11,0.17,S,1.1,-1.6,NA
Aminda Ingulfson,Joystick,408.93000000000006,3514.5099999999984,canter,555,5.46,0.19,S,-1.8,-0.6,NA
Aminda Ingulfson,Joystick,409.43000000000006,3518.999999999998,canter,539,4.49,0.1,S,-1.7,-2.4,NA
Aminda Ingulfson,Joystick,409.96000000000004,3523.459999999998,canter,505,4.46,0.16,S,0.6,-2.1,NA
Aminda Ingulfson,Joystick,410.5,3527.6899999999982,canter,470,4.23,0.19,S,-4.6,0.2,NA
Aminda Ingulfson,Joystick,411.0400000000001,3531.3399999999983,canter,405,3.65,0.17,S,-5.5,1.9,NA
Aminda Ingulfson,Joystick,411.5300000000001,3534.2399999999984,canter,356,2.9,0.12,L,-4.5,-0.6,NA
Aminda Ingulfson,Joystick,412.01,3537.0099999999984,canter,347,2.77,0.11,L,-3.8,-0.5,NA
Aminda Ingulfson,Joystick,412.48,3539.6299999999983,canter,334,2.62,0.11,L,-4.4,-1.7,NA
Aminda Ingulfson,Joystick,413.48111420612815,3545.619999999998,Jump,359,5.99,1.53,NA,-2.62,NA,20a
Aminda Ingulfson,Joystick,413.71000000000004,3547.139999999998,canter,397,1.52,0.07,R,2.1,-3.2,NA
Aminda Ingulfson,Joystick,414.22,3550.289999999998,canter,370,3.15,0.08,S,0.8,1.3,NA
Aminda Ingulfson,Joystick,415.25040380047506,3557.519999999998,Jump,421,7.23,1.55,NA,9.89,NA,20b
Aminda Ingulfson,Joystick,415.44000000000005,3559.3199999999983,canter,567,1.8,0.05,R,14.8,-7.4,NA
Aminda Ingulfson,Joystick,416.06000000000006,3564.7599999999984,canter,527,5.44,0.07,S,4.6,-3.6,NA
Aminda Ingulfson,Joystick,416.49,3568.5299999999984,canter,526,3.77,0.1,S,-0.9,-7.3,NA
Aminda Ingulfson,Joystick,417.0300000000001,3573.2399999999984,canter,524,4.71,0.12,S,-3.3,-1.9,NA
Aminda Ingulfson,Joystick,417.55000000000007,3577.8199999999983,canter,528,4.58,0.13,S,-1.2,-1.2,NA
Aminda Ingulfson,Joystick,418.12,3582.8499999999985,canter,529,5.03,0.17,S,5.8,0.7,NA
Aminda Ingulfson,Joystick,418.6600000000001,3587.6099999999988,canter,529,4.76,0.19,S,6.6,-2,NA
Aminda Ingulfson,Joystick,419.1600000000001,3592.0999999999985,canter,538,4.49,0.12,S,3,-5,NA
Aminda Ingulfson,Joystick,419.64,3595.9699999999984,canter,484,3.87,0.13,S,0.6,0.2,NA
Aminda Ingulfson,Joystick,420.09000000000003,3599.5599999999986,canter,479,3.59,0.1,S,6.1,-1,NA
Aminda Ingulfson,Joystick,421.1406787330317,3607.2999999999984,Jump,442,7.74,1.64,NA,3.32,NA,21
Aminda Ingulfson,Joystick,421.34000000000003,3609.0999999999985,canter,539,1.8,0.08,R,1.9,-9.5,NA
Aminda Ingulfson,Joystick,421.89,3613.6299999999987,canter,494,4.53,0.05,R,3.8,-0.8,NA
Aminda Ingulfson,Joystick,422.33000000000004,3617.569999999999,canter,538,3.94,0.04,S,2.4,-6,NA
Aminda Ingulfson,Joystick,422.84000000000003,3622.219999999999,canter,547,4.65,0.08,R,3.4,-5.2,NA
Aminda Ingulfson,Joystick,423.37,3627.539999999999,canter,603,5.32,0.11,R,4.9,-4.8,NA
Aminda Ingulfson,Joystick,423.89,3632.789999999999,canter,606,5.25,0.12,R,5.3,-6.7,NA
Aminda Ingulfson,Joystick,424.43000000000006,3638.249999999999,canter,606,5.46,0.11,R,5.7,-3.4,NA
Aminda Ingulfson,Joystick,424.99,3643.639999999999,canter,577,5.39,0.14,R,4.6,-2.7,NA
Aminda Ingulfson,Joystick,425.47,3648.069999999999,canter,554,4.43,0.08,R,2.9,-5.3,NA
Sofia Sjöborg,Targa D,0.81,0.9,canter,67,0.9,0.03,S,-0.5,-4.6,NA
Sofia Sjöborg,Targa D,1.1199999999999455,1.37,canter,92,0.47,0.03,L,-4.9,5.6,NA
Sofia Sjöborg,Targa D,1.7300000000000728,2.16,canter,77,0.79,0.07,S,-1.8,6.1,NA
Sofia Sjöborg,Targa D,2.079999999999982,3.0100000000000002,canter,146,0.85,0.05,R,7.5,1.4,NA
Sofia Sjöborg,Targa D,2.649999999999918,4.970000000000001,canter,206,1.96,0.09,R,17,-4.2,NA
Sofia Sjöborg,Targa D,3.069999999999991,6.94,canter,281,1.97,0.06,R,11.1,-1.7,NA
Sofia Sjöborg,Targa D,3.550000000000009,9.690000000000001,canter,344,2.75,0.05,R,6.7,-0.9,NA
Sofia Sjöborg,Targa D,4.170000000000128,14.190000000000001,canter,435,4.5,0.05,R,6,-1.6,NA
Sofia Sjöborg,Targa D,4.649999999999919,18.19,canter,500,4,0.08,R,4,-6.8,NA
Sofia Sjöborg,Targa D,5.180000000000119,22.61,canter,500,4.42,0.13,R,4.4,-1.8,NA
Sofia Sjöborg,Targa D,5.660000000000137,26.55,canter,492,3.94,0.12,R,4.6,-2.3,NA
Sofia Sjöborg,Targa D,6.2000000000001005,31.15,canter,511,4.6,0.16,R,4.4,-2.4,NA
Sofia Sjöborg,Targa D,6.770000000000037,35.71,canter,480,4.56,0.19,R,7.6,0.8,NA
Sofia Sjöborg,Targa D,7.30000000000001,40.06,canter,492,4.35,0.15,R,4.4,-0.3,NA
Sofia Sjöborg,Targa D,7.839999999999973,44.440000000000005,canter,487,4.38,0.18,R,4.5,1.9,NA
Sofia Sjöborg,Targa D,8.399999999999919,48.67,canter,453,4.23,0.16,S,1.3,8.4,NA
Sofia Sjöborg,Targa D,8.889999999999928,52.25,canter,439,3.58,0.12,S,2.5,5.9,NA
Sofia Sjöborg,Targa D,9.31,55.27,canter,431,3.02,0.11,R,2.8,0.1,NA
Sofia Sjöborg,Targa D,10.340809399477903,61.85,Jump,383,6.58,1.6,NA,-5.78,NA,1
Sofia Sjöborg,Targa D,10.599999999999964,63.89,canter,472,2.04,0.07,S,2.5,-13.7,NA
Sofia Sjöborg,Targa D,11.149999999999919,67.67,canter,412,3.78,0.06,R,2.4,-0.2,NA
Sofia Sjöborg,Targa D,11.619999999999946,71.57000000000001,canter,498,3.9,0.05,R,5.9,-4.1,NA
Sofia Sjöborg,Targa D,12.119999999999946,76.05000000000001,canter,537,4.48,0.08,R,5.1,-5,NA
Sofia Sjöborg,Targa D,12.609999999999955,80.82000000000001,canter,584,4.77,0.1,R,1.9,-5.2,NA
Sofia Sjöborg,Targa D,13.129999999999937,85.77000000000001,canter,571,4.95,0.1,S,2.7,-0.8,NA
Sofia Sjöborg,Targa D,13.649999999999919,91.01,canter,605,5.24,0.08,S,-0.7,-3.2,NA
Sofia Sjöborg,Targa D,14.109999999999955,95.85000000000001,canter,631,4.84,0.08,S,1.4,-6.2,NA
Sofia Sjöborg,Targa D,14.629999999999937,101.52000000000001,canter,654,5.67,0.1,S,3.3,-5.2,NA
Sofia Sjöborg,Targa D,15.139999999999928,106.87,canter,629,5.35,0.1,S,1.5,-3.2,NA
Sofia Sjöborg,Targa D,15.639999999999928,112.31,canter,652,5.44,0.11,S,2.1,-5.3,NA
Sofia Sjöborg,Targa D,16.139999999999926,117.62,canter,638,5.31,0.11,S,0.9,-3.3,NA
Sofia Sjöborg,Targa D,16.670000000000126,123.35000000000001,canter,649,5.73,0.11,S,0.7,-3,NA
Sofia Sjöborg,Targa D,17.129999999999935,128.43,canter,663,5.08,0.1,S,2,-6.4,NA
Sofia Sjöborg,Targa D,17.7000000000001,134.66,canter,655,6.23,0.12,S,1.2,-2.9,NA
Sofia Sjöborg,Targa D,18.149999999999917,139.82,canter,688,5.16,0.09,S,2.6,-6,NA
Sofia Sjöborg,Targa D,18.7000000000001,145.89,canter,663,6.07,0.15,S,1.3,-3.1,NA
Sofia Sjöborg,Targa D,19.2000000000001,151.42,canter,664,5.53,0.1,S,1.9,-3.5,NA
Sofia Sjöborg,Targa D,19.750000000000053,157.23999999999998,canter,635,5.82,0.13,S,3.2,-2,NA
Sofia Sjöborg,Targa D,20.270000000000035,162.61999999999998,canter,621,5.38,0.15,R,3.7,-2.7,NA
Sofia Sjöborg,Targa D,20.81999999999999,168.24999999999997,canter,614,5.63,0.13,R,4,-0.4,NA
Sofia Sjöborg,Targa D,21.290000000000017,172.81999999999996,canter,583,4.57,0.11,R,1.7,-1,NA
Sofia Sjöborg,Targa D,21.889999999999926,178.42999999999998,canter,561,5.61,0.21,S,1.7,1.3,NA
Sofia Sjöborg,Targa D,22.410000000000135,183.49999999999997,canter,585,5.07,0.15,S,2.3,0.8,NA
Sofia Sjöborg,Targa D,22.9500000000001,188.56999999999996,canter,564,5.07,0.17,R,6.2,9.9,NA
Sofia Sjöborg,Targa D,23.48000000000007,192.87999999999997,canter,488,4.31,0.16,S,3.6,9.4,NA
Sofia Sjöborg,Targa D,23.930000000000117,196.37999999999997,canter,466,3.5,0.1,S,1.5,13.5,NA
Sofia Sjöborg,Targa D,24.31999999999999,199.08999999999997,canter,417,2.71,0.08,S,2.9,9.3,NA
Sofia Sjöborg,Targa D,25.459010989011002,205.99999999999997,Jump,364,6.91,1.74,NA,5.21,NA,2
Sofia Sjöborg,Targa D,25.690000000000108,207.65999999999997,canter,434,1.66,0.07,S,-3.2,-15.6,NA
Sofia Sjöborg,Targa D,26.260000000000044,211.66999999999996,canter,422,4.01,0.07,R,7.8,0.5,NA
Sofia Sjöborg,Targa D,26.72000000000008,215.64999999999995,canter,520,3.98,0.06,R,9.8,-4.1,NA
Sofia Sjöborg,Targa D,27.21000000000009,220.58999999999995,canter,604,4.94,0.07,R,12.4,-5.9,NA
Sofia Sjöborg,Targa D,27.660000000000135,225.34999999999994,canter,634,4.76,0.07,R,10.1,-5.5,NA
Sofia Sjöborg,Targa D,28.160000000000135,230.95999999999995,canter,673,5.61,0.08,R,7.9,-7.3,NA
Sofia Sjöborg,Targa D,28.660000000000135,236.38999999999996,canter,652,5.43,0.11,R,8.2,-5.7,NA
Sofia Sjöborg,Targa D,29.180000000000117,242.02999999999994,canter,651,5.64,0.12,R,9.3,-4.5,NA
Sofia Sjöborg,Targa D,29.680000000000117,247.62999999999994,canter,672,5.6,0.12,R,7.8,-5.3,NA
Sofia Sjöborg,Targa D,30.2000000000001,253.46999999999994,canter,674,5.84,0.12,R,8.3,-4.3,NA
Sofia Sjöborg,Targa D,30.71000000000009,258.97999999999996,canter,649,5.51,0.12,R,5.8,-4.1,NA
Sofia Sjöborg,Targa D,31.22000000000008,264.45,canter,644,5.47,0.12,R,3.6,-4.1,NA
Sofia Sjöborg,Targa D,31.72000000000008,269.39,canter,593,4.94,0.12,R,2.1,-2.4,NA
Sofia Sjöborg,Targa D,32.27000000000004,274.69,canter,578,5.3,0.16,R,2.1,-3.8,NA
Sofia Sjöborg,Targa D,32.81,280.2,canter,613,5.51,0.14,R,2.4,-6.9,NA
Sofia Sjöborg,Targa D,33.30000000000001,285.21999999999997,canter,614,5.02,0.12,S,-1.9,-5.9,NA
Sofia Sjöborg,Targa D,33.80000000000001,290.96999999999997,canter,690,5.75,0.12,S,0.2,-7.8,NA
Sofia Sjöborg,Targa D,34.339999999999975,296.86999999999995,canter,655,5.9,0.13,R,4.8,-6,NA
Sofia Sjöborg,Targa D,34.839999999999975,302.00999999999993,canter,617,5.14,0.13,R,4.5,-5.1,NA
Sofia Sjöborg,Targa D,35.42000000000013,307.8299999999999,canter,602,5.82,0.16,R,3.2,-4.7,NA
Sofia Sjöborg,Targa D,35.91000000000014,312.48999999999995,canter,570,4.66,0.11,S,-0.5,-5.3,NA
Sofia Sjöborg,Targa D,36.50000000000006,317.5199999999999,canter,511,5.03,0.2,S,2.2,-2.1,NA
